,artists,acousticness,instrumentalness,valence,mmpopularity,track_genre
6362,1789,9.28e-05,1.43e-05,0.253,0.19,6
1799,379,0.0317,0.885,0.19,0.17,1
4109,1177,0.00985,0.0,0.517,0.61,4
1100,353,0.0646,0.000168,0.827,0.33,1
256,106,0.814,0.0,0.315,0.54,0
6673,1819,4.66e-05,0.000329,0.249,0.17,6
3710,702,0.0545,0.0,0.565,0.64,3
6664,1872,4.28e-05,0.000649,0.0795,0.16,6
1853,389,0.00135,0.000892,0.931,0.16,1
4512,1248,0.809,0.916,0.371,0.27,4
1734,471,0.504,0.824,0.314,0.17,1
5881,1815,4.17e-06,0.802,0.277,0.23,6
7781,2291,0.0141,0.00323,0.508,0.0,8
4394,1312,0.995,0.927,0.0352,0.54,4
5941,1837,1.69e-05,0.00811,0.277,0.23,6
7991,2309,0.0121,8.55e-05,0.253,0.0,8
6065,1807,0.000271,0.00335,0.417,0.2,6
7630,2268,0.597,0.000221,0.9,0.21,7
7478,2095,0.49,2.67e-05,0.702,0.4,7
6941,2049,0.409,0.000339,0.581,0.28,7
3074,685,0.00701,0.0,0.769,0.0,3
6982,2051,0.198,0.104,0.581,0.27,7
3497,1072,0.194,9.81e-05,0.72,0.0,3
3826,833,0.536,8.43e-06,0.391,0.0,3
2813,783,0.78,0.0,0.108,0.6900000000000001,2
458,185,0.755,0.0,0.527,0.54,0
7040,2137,0.357,0.00308,0.963,0.25,7
1476,367,0.787,0.0658,0.697,0.1,1
893,303,0.954,0.000925,0.356,0.38,0
2101,716,0.662,5.9e-05,0.733,0.0,2
6067,1769,3.19e-05,0.00188,0.241,0.19,6
6878,2087,0.74,0.00452,0.527,0.28,7
5021,1455,0.0491,4.29e-05,0.821,0.61,5
3588,823,0.00364,0.0,0.31,0.64,3
7417,2195,0.173,0.201,0.953,0.22,7
4249,1268,0.738,0.905,0.413,0.03,4
8082,2334,0.449,0.0,0.915,0.0,8
1538,546,0.0989,9.01e-05,0.946,0.18,1
643,237,0.979,0.935,0.289,0.39,0
7838,2293,0.961,2.41e-06,0.485,0.01,8
1875,452,0.00773,0.0324,0.403,0.47,1
937,3,0.71,0.0,0.345,0.46,0
503,10,0.088,0.0,0.183,0.6900000000000001,0
683,143,0.629,4.09e-06,0.74,0.28,0
2996,689,0.0601,0.0,0.662,0.0,3
2668,915,0.219,0.0,0.293,0.56,2
3059,685,0.00743,1.82e-05,0.451,0.02,3
3085,1032,0.0741,1.17e-05,0.172,0.0,3
7456,2230,0.826,1.93e-06,0.667,0.21,7
248,104,0.324,5.5e-05,0.621,0.0,0
6014,1778,0.00138,0.6,0.0338,0.21,6
7279,2199,0.715,0.772,0.968,0.22,7
2657,908,0.000425,0.423,0.537,0.0,2
7982,2303,0.881,3.59e-05,0.949,0.0,8
4087,1194,0.59,0.839,0.121,0.55,4
4104,1169,0.964,0.924,0.317,0.58,4
6506,1817,2.64e-06,0.62,0.0584,0.17,6
7038,2058,0.202,0.00866,0.853,0.25,7
1956,672,0.594,0.00532,0.774,0.16,1
150,63,0.518,0.00011,0.14,0.47,0
3659,1021,0.00269,0.00275,0.307,0.76,3
5069,1486,0.96,0.907,0.195,0.23,5
4585,1382,0.975,0.953,0.0849,0.5,4
8161,2362,0.587,0.0114,0.52,0.31,8
7752,2190,0.544,0.796,0.942,0.2,7
2214,743,0.0358,0.0,0.928,0.0,2
1905,331,0.222,0.774,0.533,0.15,1
8414,2473,0.0526,0.00241,0.37,0.55,8
720,7,0.184,0.0,0.74,0.5700000000000001,0
478,193,0.44,0.000721,0.34,0.5700000000000001,0
7129,2044,0.524,1.01e-05,0.455,0.24,7
5127,1553,0.0118,0.0,0.842,0.6,5
5877,1812,8.26e-05,0.241,0.564,0.22,6
6944,2107,0.224,0.0,0.567,0.28,7
3192,704,0.018,0.0,0.856,0.0,3
4723,1213,0.986,0.0281,0.0751,0.43,4
2903,999,0.148,0.0,0.715,0.66,2
6035,1818,0.000231,0.146,0.155,0.21,6
2350,791,0.00731,0.123,0.427,0.52,2
4002,1149,0.703,0.0,0.663,0.35,4
5799,1771,0.0265,0.0769,0.187,0.47,6
1674,591,0.53,3.09e-06,0.569,0.38,1
3786,673,0.00216,0.0,0.177,0.6900000000000001,3
2818,968,0.0158,0.000185,0.434,0.71,2
4071,1183,0.99,0.907,0.544,0.0,4
553,212,0.805,0.0,0.677,0.59,0
8228,2395,0.16,4.73e-06,0.961,0.6900000000000001,8
7443,2131,0.288,0.0169,0.873,0.22,7
6418,1791,0.0116,0.000108,0.206,0.19,6
6113,1805,2e-06,0.000285,0.308,0.2,6
5202,1584,0.0197,0.0,0.481,0.56,5
7406,2044,0.718,0.0,0.23,0.22,7
6051,1882,0.000214,0.862,0.0343,0.46,6
7867,2297,0.977,0.000235,0.111,0.0,8
7931,2303,0.881,3.59e-05,0.949,0.01,8
1102,351,0.759,0.523,0.444,0.3,1
3863,1117,0.0429,0.186,0.879,0.0,3
4558,1373,0.938,0.888,0.242,0.49,4
3294,750,0.225,2.79e-05,0.124,0.56,3
6937,2051,0.338,0.344,0.579,0.27,7
5954,1773,0.596,0.854,0.0365,0.21,6
8316,2296,0.755,0.000537,0.364,0.66,8
8102,2340,0.797,0.000319,0.0615,0.0,8
8099,2341,0.687,0.0,0.804,0.0,8
5693,1476,0.037,0.0,0.858,0.34,5
6588,2005,3.13e-05,0.0174,0.392,0.17,6
4984,1498,0.00307,0.743,0.149,0.49,5
4433,1248,0.833,0.969,0.0391,0.28,4
6538,1788,5.72e-05,0.949,0.0244,0.17,6
8089,2340,0.355,1.96e-05,0.866,0.01,8
795,276,0.915,0.836,0.624,0.41,0
6691,2025,2.48e-06,0.728,0.356,0.17,6
5774,1461,0.00277,1.16e-06,0.282,0.46,5
7566,2255,0.0309,0.966,0.843,0.22,7
5626,1534,0.0044,1.14e-06,0.509,0.53,5
8002,2303,0.881,3.59e-05,0.949,0.0,8
3623,802,0.244,0.0,0.69,0.0,3
1756,393,0.00013,0.0642,0.592,0.17,1
4564,1374,0.646,0.873,0.261,0.26,4
2653,900,0.0195,0.00049,0.977,0.0,2
1904,657,0.326,0.000928,0.761,0.17,1
5344,1464,0.0104,0.0,0.277,0.23,5
6996,2079,0.931,0.0,0.514,0.26,7
2012,681,0.0267,0.000669,0.351,0.0,2
5685,1734,0.204,0.0129,0.607,0.49,5
8308,2308,0.982,0.12,0.539,0.65,8
4515,1248,0.814,0.85,0.3,0.27,4
6517,1984,0.000103,0.82,0.0529,0.18,6
3469,696,0.0129,0.0,0.0682,0.0,3
3338,744,6.58e-06,0.000162,0.561,0.01,3
6223,1809,4.31e-05,0.682,0.103,0.18,6
5009,1469,0.000118,0.878,0.147,0.46,5
1804,379,0.304,0.064,0.962,0.18,1
6028,1769,0.000974,0.00339,0.396,0.2,6
2748,943,0.0116,0.000518,0.364,0.02,2
6988,2060,0.889,4.07e-06,0.364,0.29,7
4130,1130,0.972,0.608,0.113,0.52,4
4123,1167,0.406,0.0397,0.105,0.28,4
5424,1450,0.0101,0.0,0.33,0.53,5
3541,787,0.114,0.0,0.354,0.76,3
5179,1488,0.995,0.967,0.764,0.49,5
838,0,0.0339,0.0,0.782,0.47,0
7336,2162,0.747,0.00147,0.351,0.22,7
4371,1145,0.993,0.959,0.48,0.54,4
6675,1819,1.24e-05,0.0149,0.0931,0.17,6
571,65,0.853,2.03e-06,0.204,0.51,0
4933,1497,0.000132,0.0,0.473,0.0,5
8439,2448,0.0546,0.51,0.426,0.35,8
6107,1874,0.000231,0.845,0.0558,0.21,6
3480,766,0.0629,0.0,0.78,0.0,3
8198,2381,0.000866,0.0455,0.49,0.01,8
5527,1684,0.416,0.0,0.348,0.49,5
264,61,0.0686,1.17e-05,0.352,0.48,0
4763,1225,0.956,0.888,0.123,0.42,4
2245,755,0.0394,0.0,0.776,0.01,2
4217,1255,0.934,0.824,0.197,0.54,4
4273,1276,0.977,0.956,0.0388,0.53,4
1921,420,0.482,0.0308,0.472,0.48,1
1471,345,0.544,0.861,0.711,0.2,1
1053,331,0.152,0.0,0.242,0.35,1
4325,1161,0.992,0.948,0.0698,0.48,4
4676,1297,0.792,0.921,0.236,0.47,4
3852,678,0.0303,4.31e-06,0.277,0.53,3
1757,611,0.38,0.016,0.622,0.19,1
2802,966,0.33,8.31e-06,0.79,0.46,2
544,25,0.00396,0.409,0.0571,0.5,0
3298,1019,0.0794,6.74e-05,0.834,0.68,3
1125,380,0.31,0.000122,0.787,0.0,1
7054,2058,0.255,0.225,0.931,0.25,7
6527,1787,0.00149,0.25,0.231,0.41,6
125,57,0.827,2.95e-05,0.294,0.67,0
488,144,0.00012,0.000268,0.799,0.3,0
7868,2293,0.733,0.0,0.836,0.0,8
8150,84,0.568,0.0,0.862,0.0,8
4172,1234,0.867,0.797,0.238,0.53,4
3732,837,0.0137,4.52e-05,0.342,0.0,3
2977,681,0.038,0.000781,0.184,0.02,3
8077,2333,0.0189,0.0134,0.515,0.67,8
7210,2055,0.607,5.95e-05,0.862,0.25,7
2003,687,0.000108,0.0241,0.371,0.0,2
5520,1527,0.425,0.803,0.313,0.41,5
1564,555,0.117,0.741,0.747,0.18,1
5662,1471,0.0182,0.0,0.418,0.44,5
969,230,0.133,0.00021,0.775,0.26,0
8183,2372,0.0443,0.0,0.963,0.42,8
6185,1797,0.0141,0.694,0.438,0.42,6
8144,2356,0.668,0.0,0.54,0.0,8
6004,1861,0.000295,0.715,0.322,0.44,6
1704,366,0.00463,0.882,0.642,0.18,1
4941,1502,2.39e-05,0.113,0.237,0.64,5
4607,1141,0.819,0.944,0.0369,0.42,4
6682,1982,2.61e-06,0.27,0.0397,0.17,6
1568,365,0.285,0.0,0.712,0.21,1
1900,453,0.00632,0.884,0.939,0.16,1
1322,458,0.182,0.000103,0.844,0.23,1
6997,2057,0.671,0.0374,0.918,0.26,7
835,100,0.827,0.00239,0.647,0.27,0
1991,681,0.0121,1.6e-05,0.418,0.0,2
7254,2048,0.233,5.58e-05,0.424,0.23,7
5699,1647,0.0899,0.0,0.564,0.34,5
580,219,0.873,0.232,0.136,0.28,0
4702,1170,0.947,0.893,0.0351,0.45,4
1207,344,0.221,0.00233,0.606,0.24,1
2426,736,0.983,0.774,0.359,0.72,2
1859,644,0.0864,0.0,0.348,0.18,1
1999,682,0.00104,0.0,0.251,0.01,2
5446,1657,0.515,0.0,0.759,0.48,5
2494,850,0.00312,0.00921,0.668,0.49,2
1074,343,0.315,0.0,0.551,0.34,1
336,139,0.0931,0.000281,0.338,0.32,0
3446,1018,0.198,0.00204,0.216,0.42,3
554,67,0.875,0.0,0.174,0.43,0
8277,718,0.161,6.68e-06,0.487,0.66,8
5397,1643,0.0789,3.49e-06,0.592,0.39,5
3526,1016,0.145,0.0,0.488,0.41,3
7654,2109,0.693,0.000494,0.165,0.22,7
4772,1174,0.989,0.879,0.231,0.49,4
7236,2115,0.399,0.481,0.847,0.54,7
4942,1457,0.386,0.91,0.0397,0.5700000000000001,5
1216,351,0.791,5.73e-05,0.189,0.27,1
8405,2308,0.989,0.0555,0.188,0.65,8
2414,673,0.0696,0.0976,0.439,0.7000000000000001,2
2535,808,0.173,0.0,0.537,0.48,2
671,244,0.146,2.72e-05,0.741,0.56,0
8216,2297,0.913,0.0,0.394,0.66,8
321,135,0.951,0.882,0.73,0.53,0
1678,592,0.633,0.0,0.714,0.17,1
8477,2498,0.322,0.0,0.685,0.02,8
7118,2054,0.093,0.0534,0.568,0.25,7
1544,550,0.0462,0.0,0.922,0.19,1
2991,689,0.0601,0.0,0.662,0.0,3
2295,768,0.246,0.000329,0.757,0.0,2
5993,1854,1.66e-05,0.735,0.253,0.11,6
2306,766,0.262,0.00679,0.651,0.0,2
2348,789,0.00351,4.18e-05,0.16,0.0,2
8167,898,0.00715,0.0,0.417,0.54,8
2287,767,0.0805,0.517,0.829,0.54,2
3874,854,0.0109,0.0,0.899,0.0,3
5641,1722,0.145,0.0,0.202,0.4,5
4937,1457,0.663,0.888,0.0375,0.51,5
1935,641,0.441,0.0513,0.965,0.16,1
1944,363,0.301,0.886,0.916,0.16,1
7372,2219,0.764,0.0,0.528,0.35,7
7853,2293,0.768,0.0,0.866,0.0,8
7115,2154,0.766,0.0003,0.489,0.29,7
2294,771,0.00565,0.00676,0.725,0.0,2
7404,2053,0.907,3.48e-06,0.811,0.22,7
1710,438,0.0224,0.862,0.968,0.18,1
2752,850,0.00155,0.000117,0.167,0.46,2
7295,2051,0.352,0.277,0.655,0.23,7
1184,381,0.105,0.0,0.765,0.38,1
1357,366,0.157,0.921,0.874,0.21,1
6683,1852,0.000562,0.019,0.0314,0.44,6
4978,1523,0.75,0.828,0.601,0.62,5
5022,1534,0.000732,0.0,0.498,0.61,5
5998,1856,4.62e-05,0.000181,0.0521,0.21,6
6445,1808,0.0643,0.653,0.0979,0.18,6
2539,868,0.0292,0.00859,0.455,0.48,2
2711,694,0.0495,8.18e-06,0.475,0.66,2
6495,1810,0.000154,0.00625,0.08,0.18,6
793,275,0.176,1.57e-05,0.863,0.27,0
8042,766,0.262,0.00679,0.651,0.0,8
3747,1046,7.13e-05,0.0387,0.269,0.74,3
433,81,0.682,1.59e-05,0.688,0.63,0
688,247,0.368,1.73e-05,0.186,0.0,0
2454,836,0.785,0.0,0.343,0.0,2
4267,1128,0.978,0.945,0.111,0.52,4
4453,1278,0.995,0.936,0.291,0.55,4
8246,2406,0.129,0.0,0.889,0.39,8
2854,982,0.0102,0.000491,0.214,0.7000000000000001,2
3463,1065,0.00656,0.0,0.616,0.0,3
2691,922,0.835,0.186,0.127,0.0,2
2860,985,0.395,8.35e-06,0.263,0.65,2
2480,695,0.167,0.0997,0.135,0.72,2
1491,453,0.101,0.394,0.866,0.19,1
6482,1976,1.24e-05,0.603,0.0418,0.42,6
521,177,0.803,0.0,0.491,0.47,0
3411,734,6.5e-05,0.0,0.684,0.0,3
7830,2293,0.733,0.0,0.836,0.0,8
4037,1127,0.968,0.189,0.0917,0.66,4
7282,2101,0.198,0.000399,0.786,0.23,7
4272,1128,0.827,0.000139,0.129,0.53,4
8074,898,0.000307,1.61e-05,0.155,0.54,8
4021,1159,0.941,0.369,0.177,0.02,4
2371,684,0.000681,0.0,0.293,0.73,2
6608,1837,1.68e-06,0.163,0.202,0.19,6
4296,1288,0.851,0.854,0.0361,0.55,4
7025,2060,0.831,7.08e-05,0.169,0.62,7
8185,2324,0.191,0.00664,0.457,0.7000000000000001,8
4808,1430,0.055,0.0102,0.0736,0.46,4
2783,863,0.0205,5.66e-05,0.298,0.46,2
6706,1830,4.75e-06,0.909,0.243,0.18,6
356,109,0.926,0.0,0.176,0.5,0
3212,710,0.508,0.00548,0.393,0.0,3
4479,1167,0.82,0.899,0.205,0.19,4
81,41,0.784,2.72e-06,0.202,0.0,0
4274,1168,0.991,0.954,0.158,0.54,4
7995,2303,0.881,3.59e-05,0.949,0.0,8
7432,2114,0.772,0.0134,0.186,0.23,7
1233,347,0.147,0.927,0.618,0.55,1
2152,710,0.194,4.09e-06,0.73,0.01,2
4839,1452,0.00207,3.36e-06,0.292,0.8300000000000001,5
6973,2053,0.157,0.35,0.909,0.27,7
4162,1134,0.987,0.919,0.0391,0.61,4
4128,1208,0.908,0.0036,0.229,0.58,4
4703,1254,0.911,0.0,0.337,0.55,4
6861,2081,0.384,0.000626,0.877,0.29,7
7819,2293,0.733,0.0,0.836,0.0,8
3433,759,0.00512,0.0996,0.548,0.0,3
4485,1353,0.985,0.952,0.192,0.54,4
7305,2177,0.865,0.0143,0.845,0.22,7
5412,1619,0.0547,0.0,0.622,0.36,5
1121,333,0.00356,0.000948,0.413,0.33,1
2850,981,0.552,0.0,0.611,0.44,2
1194,351,0.227,4.36e-05,0.215,0.27,1
6003,1776,0.00431,0.638,0.221,0.42,6
4018,1159,0.964,0.647,0.032,0.01,4
6860,2049,0.302,5.85e-06,0.939,0.32,7
3701,678,0.00342,0.0,0.465,0.6,3
4643,1400,0.99,0.912,0.0368,0.59,4
49,22,0.15,1.81e-06,0.725,0.0,0
7311,2049,0.593,0.969,0.788,0.24,7
7300,2048,0.435,2.55e-06,0.732,0.22,7
6294,1826,1.14e-05,0.000761,0.049,0.17,6
2442,832,0.00204,5.5e-05,0.349,0.0,2
8079,2319,0.113,4.76e-06,0.771,0.46,8
4006,1152,0.916,0.881,0.0545,0.0,4
5121,1486,0.953,0.939,0.333,0.58,5
2583,883,0.542,2.5e-06,0.187,0.02,2
2799,894,0.115,0.0,0.962,0.45,2
4983,1461,0.00336,0.000116,0.31,0.56,5
2346,786,0.233,0.0,0.236,0.0,2
2525,738,0.0839,0.0,0.306,0.65,2
397,166,0.938,0.0,0.487,0.54,0
7531,2199,0.583,0.896,0.962,0.21,7
4499,1359,0.695,0.884,0.169,0.5,4
1870,353,0.294,0.000187,0.923,0.19,1
4034,1128,0.902,7.63e-06,0.299,0.6,4
1135,384,0.0774,1.97e-05,0.934,0.27,1
1132,381,0.319,0.000148,0.532,0.45,1
3118,1016,0.299,0.0,0.415,0.03,3
4989,1455,0.19,0.0,0.346,0.5700000000000001,5
3866,883,0.542,2.5e-06,0.187,0.02,3
7757,2071,0.0743,5.51e-05,0.686,0.23,7
4231,1262,0.967,0.88,0.166,0.56,4
7339,2215,0.701,0.0,0.528,0.23,7
7085,2060,0.0606,0.0,0.349,0.28,7
2833,971,0.0295,8.3e-06,0.533,0.45,2
1873,646,0.22,0.399,0.677,0.36,1
8463,2493,0.84,0.0,0.588,0.56,8
2464,840,0.00203,0.00569,0.64,0.66,2
7637,2271,0.918,0.00397,0.497,0.2,7
6199,1921,8.08e-05,0.0108,0.538,0.19,6
2859,984,0.0117,0.0,0.533,0.53,2
7854,2293,0.764,0.0,0.639,0.0,8
3510,760,0.0335,0.0,0.518,0.8,3
6875,2085,0.884,0.00293,0.522,0.66,7
8154,2319,0.062,0.0097,0.517,0.45,8
4349,1307,0.994,0.931,0.0788,0.51,4
6522,1852,6.46e-06,0.894,0.0764,0.17,6
6584,2004,0.0,0.349,0.163,0.16,6
2955,673,0.0495,0.0177,0.398,0.93,3
753,86,0.935,7.37e-06,0.222,0.6,0
2527,862,0.000277,0.104,0.378,0.01,2
1333,464,0.0737,2.39e-05,0.528,0.21,1
4197,1147,0.817,4.37e-05,0.287,0.53,4
4594,1145,0.956,0.95,0.0337,0.48,4
3550,676,0.428,0.653,0.876,0.75,3
6284,1940,1.48e-06,3.71e-05,0.0335,0.17,6
7634,2269,0.684,0.887,0.922,0.2,7
2978,682,0.000335,0.0475,0.248,0.05,3
2369,684,0.00135,0.0,0.543,0.8,2
6388,1829,1.04e-06,0.134,0.346,0.17,6
6126,1792,0.0044,0.000421,0.427,0.21,6
7449,2050,0.682,0.0,0.866,0.21,7
118,52,0.794,6.9e-05,0.21,0.67,0
3041,1025,0.006,0.000708,0.28,0.0,3
2312,771,0.0015,3.34e-06,0.752,0.0,2
1097,351,0.466,0.00202,0.476,0.31,1
837,103,0.0205,2.71e-06,0.901,0.26,0
8218,2389,0.81,0.357,0.246,0.6,8
1849,642,0.0418,0.000456,0.377,0.17,1
8457,764,0.0397,0.0,0.424,0.56,8
557,30,0.437,0.00641,0.172,0.5,0
2436,768,0.107,0.0,0.0765,0.64,2
1963,353,0.362,0.101,0.362,0.19,1
8254,2411,0.323,0.807,0.68,0.0,8
8271,2417,0.78,0.0205,0.574,0.38,8
1403,411,0.127,2.65e-05,0.872,0.21,1
55,25,0.078,0.0202,0.273,0.62,0
1549,355,0.927,0.854,0.611,0.2,1
7648,2079,0.621,0.000309,0.642,0.2,7
8127,2352,0.0029,0.000208,0.385,0.76,8
263,109,0.893,0.0,0.317,0.51,0
7945,2303,0.881,3.59e-05,0.949,0.0,8
3169,1044,0.211,2.46e-06,0.414,0.01,3
2778,807,0.00274,0.000166,0.6,0.45,2
4232,1197,0.995,0.901,0.0581,0.61,4
6476,1816,1.7e-05,0.279,0.0599,0.17,6
4793,1128,0.94,0.0,0.259,0.48,4
8398,2466,0.791,9.98e-06,0.226,0.37,8
36,19,0.939,2.56e-05,0.18,0.0,0
3736,1016,0.221,0.0,0.885,0.58,3
4886,1479,0.124,0.0,0.22,0.6,5
7010,2054,0.388,0.0133,0.84,0.26,7
6309,1810,8.81e-06,0.114,0.116,0.2,6
52,25,0.0754,0.00256,0.298,0.6,0
4164,1125,0.146,0.824,0.303,0.48,4
7951,2296,0.766,0.000638,0.327,0.01,8
7424,2134,0.993,0.74,0.95,0.22,7
8240,2403,0.00011,3.54e-06,0.398,0.0,8
4976,1456,0.0281,0.0,0.783,0.64,5
5842,1793,0.000736,0.658,0.399,0.25,6
2224,702,0.00791,0.0,0.782,0.72,2
3255,725,0.0144,0.0597,0.528,0.76,3
4203,1141,0.956,0.0461,0.0938,0.55,4
6355,1835,0.00186,0.763,0.318,0.17,6
447,105,0.938,0.000442,0.242,0.45,0
6127,1794,2.65e-05,0.204,0.404,0.2,6
6082,1816,4.59e-05,0.233,0.135,0.19,6
8462,2492,0.00698,0.0,0.732,0.6,8
1877,649,0.407,4.44e-05,0.964,0.16,1
658,240,0.991,0.00248,0.611,0.44,0
6125,1837,0.0,0.113,0.705,0.21,6
8350,2450,0.572,1.87e-05,0.374,0.0,8
4041,1161,0.99,0.934,0.126,0.6900000000000001,4
3612,1042,0.308,0.0,0.456,0.0,3
6642,1777,6.72e-06,0.102,0.434,0.47,6
8351,2450,0.572,1.87e-05,0.374,0.0,8
1778,619,0.0221,8.37e-05,0.585,0.17,1
1391,492,0.488,0.000732,0.766,0.2,1
4023,1164,0.908,0.914,0.0384,0.02,4
8126,2295,0.704,0.0,0.962,0.7000000000000001,8
4065,1182,0.993,0.964,0.0882,0.0,4
3810,692,0.00428,0.0,0.601,0.81,3
5002,1467,0.0236,0.0,0.338,0.59,5
8205,2381,0.000866,0.0455,0.49,0.0,8
3990,1125,0.722,0.837,0.0708,0.6,4
4918,1476,0.00894,0.0,0.662,0.68,5
3315,1019,0.598,0.0,0.312,0.01,3
7996,2310,0.126,1.07e-06,0.964,0.02,8
2948,790,0.125,1.19e-06,0.868,0.44,2
4261,1187,0.35,0.642,0.167,0.27,4
7303,2177,0.814,3.39e-05,0.482,0.22,7
1592,566,0.107,0.92,0.902,0.18,1
4233,1263,0.988,0.908,0.17,0.59,4
3540,776,0.157,4.28e-06,0.11,0.4,3
5557,1493,0.932,0.0185,0.113,0.44,5
805,280,0.608,0.00589,0.149,0.41,0
4752,1214,0.241,0.87,0.038,0.49,4
1281,365,0.789,0.0,0.879,0.71,1
7935,2303,0.881,3.59e-05,0.949,0.0,8
2895,996,0.00065,0.000892,0.422,0.01,2
3731,837,0.00289,0.000323,0.122,0.0,3
8035,766,0.00537,0.0,0.604,0.0,8
4504,1236,0.991,0.898,0.0755,0.5700000000000001,4
3733,839,0.128,0.0,0.429,0.0,3
1797,626,0.0234,0.0215,0.527,0.19,1
7024,2042,0.936,0.315,0.39,0.52,7
6328,1837,0.00309,0.00382,0.483,0.2,6
2883,819,0.0648,5.91e-05,0.839,0.45,2
7740,2054,0.22,1.6e-05,0.708,0.2,7
7130,2076,0.962,0.462,0.397,0.27,7
2533,865,0.335,0.0104,0.683,0.48,2
7181,2103,0.424,0.405,0.683,0.24,7
8297,2313,0.379,2.58e-06,0.915,0.68,8
3016,1020,0.186,0.0,0.569,0.02,3
2675,831,0.0195,0.00744,0.465,0.64,2
2853,928,0.0326,0.0,0.671,0.45,2
7066,2051,0.525,0.0568,0.567,0.26,7
3370,769,0.748,0.0,0.103,0.0,3
2188,742,0.0026,0.000795,0.771,0.01,2
4655,1321,0.992,0.938,0.0338,0.25,4
3824,836,0.329,0.000899,0.966,0.03,3
8236,2399,0.0214,0.0,0.284,0.58,8
289,82,0.872,0.000101,0.543,0.56,0
6666,1818,9.81e-06,0.0112,0.315,0.17,6
652,199,0.861,0.0,0.329,0.55,0
2089,708,0.00395,5.22e-05,0.489,0.0,2
5472,1524,0.00227,1.48e-05,0.593,0.5,5
8152,2356,0.668,0.0,0.54,0.0,8
8140,2319,0.147,0.00018,0.688,0.44,8
3966,1134,0.961,0.89,0.0454,0.73,4
5505,1563,0.0208,0.0,0.641,0.35,5
7386,2062,0.744,0.91,0.607,0.22,7
7379,2222,0.723,0.0514,0.569,0.23,7
5406,1223,0.949,0.777,0.278,0.58,5
7078,2061,0.508,0.000821,0.193,0.24,7
7476,2238,0.755,0.0489,0.454,0.22,7
2166,731,0.452,2.43e-05,0.569,0.0,2
5084,1555,0.0591,0.0,0.763,0.55,5
2058,705,0.000121,2.53e-05,0.31,0.0,2
8336,2446,0.00499,1.4e-06,0.628,0.37,8
6430,1966,0.00014,0.0659,0.0399,0.5,6
202,3,0.801,0.0,0.179,0.58,0
8201,2383,0.0681,0.0521,0.113,0.0,8
3491,1018,0.263,0.00525,0.581,0.65,3
7870,2293,0.733,0.0,0.836,0.0,8
3771,1100,0.00231,0.00074,0.127,0.0,3
8427,899,0.335,0.0105,0.129,0.38,8
1670,375,0.461,0.952,0.961,0.18,1
3352,765,5.72e-06,0.000756,0.331,0.05,3
6873,2054,0.713,4.6e-06,0.755,0.32,7
5289,1614,0.323,0.89,0.73,0.33,5
7337,2079,0.497,1.09e-06,0.77,0.22,7
6195,1917,3.54e-05,0.0431,0.0303,0.19,6
1140,386,0.826,0.344,0.667,0.27,1
157,25,0.471,0.117,0.529,0.56,0
8342,2292,0.00382,0.054,0.965,0.38,8
1994,681,0.00861,0.0273,0.795,0.0,2
8365,749,0.117,0.0,0.378,0.54,8
5552,1619,0.0121,0.0,0.457,0.34,5
3524,785,0.000627,0.0636,0.311,0.44,3
1163,351,0.451,0.294,0.819,0.29,1
8075,718,0.0272,0.0468,0.38,0.66,8
590,90,0.922,0.0,0.396,0.42,0
5204,1585,0.657,0.926,0.12,0.58,5
7640,2044,0.725,0.0445,0.922,0.21,7
3347,1056,0.111,0.0,0.536,0.68,3
4912,1457,0.00182,0.76,0.0389,0.62,5
6299,1812,5.74e-05,0.00358,0.405,0.18,6
3075,1032,4.44e-05,0.0729,0.324,0.01,3
5789,1766,0.0264,2.06e-06,0.644,0.34,5
3943,1125,0.669,0.688,0.127,0.71,4
1295,448,0.122,7.09e-06,0.417,0.23,1
5196,1488,0.000586,0.863,0.161,0.63,5
2772,678,0.0131,0.00123,0.155,0.54,2
4932,1472,0.246,0.0,0.612,0.61,5
1490,527,0.404,0.000119,0.835,0.21,1
6935,2051,0.588,0.0518,0.687,0.28,7
8129,2304,0.386,4.64e-06,0.225,0.59,8
2053,700,0.0258,0.0,0.797,0.0,2
7519,2085,0.913,0.000135,0.438,0.58,7
4618,1392,0.933,0.741,0.0372,0.46,4
3308,1019,0.217,1.77e-05,0.866,0.0,3
7808,2293,0.961,0.0,0.64,0.0,8
6965,2049,0.779,0.000697,0.176,0.29,7
7780,2294,0.35,0.0,0.856,0.0,8
6916,2047,0.418,0.934,0.885,0.29,7
5175,1498,0.876,4.01e-06,0.289,0.45,5
8323,2439,0.846,9.65e-05,0.113,0.65,8
7479,2120,0.935,3.68e-06,0.209,0.42,7
8262,749,0.146,0.000258,0.132,0.52,8
4001,1128,0.638,0.305,0.0461,0.68,4
6609,1908,3.83e-05,0.0177,0.0373,0.16,6
8203,2381,0.000866,0.0455,0.49,0.01,8
8470,2324,0.475,6.57e-05,0.784,0.6,8
2573,741,0.0343,6.24e-06,0.225,0.71,2
7717,2196,0.933,0.00653,0.103,0.21,7
7023,2132,0.575,0.0637,0.937,0.26,7
4590,1193,0.953,0.907,0.0395,0.44,4
1497,370,0.0242,0.000183,0.676,0.19,1
3673,807,0.196,2.62e-06,0.683,0.51,3
135,41,0.737,0.0,0.321,0.59,0
71,35,0.0733,0.0,0.125,0.7000000000000001,0
7551,2254,0.539,7.81e-06,0.488,0.22,7
